Wall time,Step,Value
1729247870.4925368,0,95.73829650878906
1729247889.9122417,50000,102.94156646728516
1729248157.8096855,100000,475.95623779296875
1729248408.2118008,150000,625.02880859375
1729248677.1247654,200000,1273.1290283203125
1729248992.0530581,250000,1626.781005859375
1729249336.4872637,300000,2792.7744140625
1729249673.113232,350000,1556.1429443359375
1729250032.181834,400000,2965.326171875
1729250375.7422285,450000,3993.138427734375
1729250711.7881036,500000,2781.469482421875
1729251037.1812258,550000,2358.303466796875
1729251389.1259832,600000,3432.854736328125
1729251753.4716775,650000,3919.054931640625
1729252145.762064,700000,3934.116943359375
1729252539.7135386,750000,4282.75634765625
1729252910.5586777,800000,3989.42724609375
1729253276.656608,850000,4236.1064453125
1729253647.0562773,900000,3283.638671875
1729254002.7013762,950000,4191.013671875
1729254375.64922,1000000,4164.25341796875
1729254761.4636455,1050000,4114.32568359375
1729255112.9741929,1100000,4052.61767578125
1729255508.4563298,1150000,3569.21044921875
1729255876.4444973,1200000,3605.324462890625
1729256248.6972928,1250000,3442.818115234375
1729256606.1298435,1300000,3172.138427734375
1729256982.4074748,1350000,3745.332275390625
1729257292.6792574,1400000,3320.50634765625
1729257592.1537595,1450000,4136.666015625
1729257917.5507853,1500000,4062.40478515625
1729258243.4715953,1550000,4356.25
1729258604.9283905,1600000,4378.0927734375
1729258918.2377164,1650000,4155.96044921875
1729259243.5110967,1700000,4326.46142578125
1729259561.9421527,1750000,4021.52587890625
1729259888.2555656,1800000,4308.77783203125
1729260215.1265912,1850000,4477.1865234375
1729260547.2573392,1900000,4450.99658203125
1729260873.5966933,1950000,4365.25048828125
1729261197.0670838,2000000,4424.5458984375
1729261523.9469926,2050000,4228.4365234375
1729261850.5841737,2100000,4380.916015625
1729262177.8902268,2150000,4307.10546875
1729262512.3550684,2200000,4503.5263671875
1729262842.9336388,2250000,4545.7646484375
1729263177.2438216,2300000,4152.70751953125
1729263506.7394526,2350000,4337.06201171875
1729263839.9045737,2400000,4468.14111328125
1729264165.7270713,2450000,3839.4755859375
1729264495.0678995,2500000,4288.83349609375
1729264814.3979023,2550000,4083.839111328125
1729265139.011952,2600000,4490.0478515625
1729265460.560043,2650000,4162.076171875
1729265785.7437785,2700000,4452.2353515625
1729266130.3195367,2750000,4572.87646484375
1729266477.6127605,2800000,4305.18603515625
1729266803.1278334,2850000,4579.02392578125
1729267126.898988,2900000,4061.825927734375
1729267458.4168031,2950000,4425.974609375
1729267784.2968786,3000000,4628.1552734375
1729268107.5112605,3050000,4418.09716796875
1729268429.4971044,3100000,4209.98876953125
1729268761.1168299,3150000,4516.65869140625
1729269095.6182075,3200000,4458.072265625
1729269426.2534764,3250000,4590.044921875
1729269756.3635948,3300000,4519.35791015625
1729270088.9054065,3350000,4878.17529296875
1729270411.0065782,3400000,4562.42724609375
1729270740.427077,3450000,4631.56982421875
1729271075.8952796,3500000,4749.63720703125
1729271416.730513,3550000,4757.00244140625
1729271743.8244174,3600000,4765.86376953125
1729272066.7954397,3650000,4765.23486328125
1729272394.7575138,3700000,4680.63818359375
1729272722.9076853,3750000,4956.17431640625
1729273083.2742343,3800000,4798.32373046875
1729273439.2081583,3850000,4783.88037109375
1729273787.9858296,3900000,4797.50244140625
1729274150.9877493,3950000,4635.11767578125
1729274486.7467048,4000000,4705.5791015625
1729274814.9784217,4050000,4301.27099609375
1729275153.678671,4100000,4883.68212890625
1729275477.8399296,4150000,4509.869140625
1729275802.9198022,4200000,4847.14892578125
1729276139.9538767,4250000,4808.72998046875
1729276463.7230947,4300000,4862.32861328125
1729276797.4562533,4350000,4854.88818359375
1729277123.090741,4400000,4777.34716796875
1729277449.114198,4450000,4867.408203125
1729277770.0823355,4500000,3041.443359375
1729278107.833222,4550000,4907.669921875
1729278442.4999676,4600000,4971.88037109375
1729278786.9207566,4650000,4863.41845703125
1729279110.1731794,4700000,4661.62158203125
1729279439.0473006,4750000,4928.00830078125
1729279767.6998546,4800000,4950.98828125
1729280098.0850463,4850000,4858.05517578125
1729280430.6732485,4900000,5101.76708984375
1729280775.3973482,4950000,4914.10791015625
1729281102.2859097,5000000,5120.77978515625
