Wall time,Step,Value
1731372501.4706283,0,107.13713073730469
1731372514.6734462,50000,99.11285400390625
1731372789.854269,100000,1234.2711181640625
1731373071.611574,150000,4555.62109375
1731373344.3000486,200000,2299.474609375
1731373610.4244683,250000,2953.78369140625
1731373880.0330322,300000,4100.12060546875
1731374145.4679277,350000,2297.5166015625
1731374418.7340083,400000,4065.123779296875
1731374688.3868418,450000,3589.683349609375
1731374952.3914728,500000,2389.102783203125
1731375229.711515,550000,5571.82373046875
1731375507.4849164,600000,6060.77294921875
1731375785.095041,650000,5956.595703125
1731376060.988805,700000,6073.06591796875
1731376330.524564,750000,3722.151123046875
1731376608.1289296,800000,6545.98095703125
1731376885.1769516,850000,7029.53759765625
1731377160.8245945,900000,6525.51953125
1731377437.550761,950000,7216.1357421875
1731377714.5645912,1000000,7163.33056640625
1731377988.7339525,1050000,7722.97265625
1731378265.564737,1100000,7541.14453125
1731378534.1258864,1150000,4683.27734375
1731378810.1194332,1200000,8266.3056640625
1731379086.5601683,1250000,8600.44140625
1731379363.8863575,1300000,8488.1728515625
1731379637.7626557,1350000,7867.05322265625
1731379910.8306572,1400000,8959.4716796875
1731380185.387312,1450000,8168.64111328125
1731380447.098164,1500000,2660.100341796875
1731380710.984913,1550000,3750.8837890625
1731380986.986078,1600000,9087.54296875
1731381263.0295901,1650000,8694.6455078125
1731381532.3773737,1700000,6081.1806640625
1731381798.085275,1750000,4469.84423828125
1731382073.3241086,1800000,8841.728515625
1731382348.9943213,1850000,9113.189453125
1731382624.6996608,1900000,9215.7041015625
1731382900.7009575,1950000,9162.5458984375
1731383172.385099,2000000,7555.37158203125
1731383448.6301124,2050000,9322.44921875
1731383724.1680095,2100000,9068.8408203125
1731384000.039719,2150000,8936.4912109375
1731384275.1179473,2200000,8678.2919921875
1731384549.5669975,2250000,9400.5576171875
1731384824.8558018,2300000,8733.5703125
1731385100.4531481,2350000,9091.58203125
1731385374.0810292,2400000,8305.27734375
1731385648.910527,2450000,9851.7236328125
1731385916.8406281,2500000,7936.1640625
1731386189.3718464,2550000,8181.76513671875
1731386464.08105,2600000,8783.587890625
1731386739.3967946,2650000,8962.7099609375
1731387015.8608296,2700000,9532.091796875
1731387287.3534148,2750000,7061.76025390625
1731387559.9963984,2800000,7900.54345703125
1731387836.8387263,2850000,9883.755859375
1731388111.6160655,2900000,8988.5693359375
1731388386.3956242,2950000,9105.9541015625
1731388660.4952776,3000000,8455.427734375
1731388937.1668217,3050000,9754.0205078125
1731389207.2478075,3100000,7169.19091796875
1731389482.8243833,3150000,9810.9482421875
1731389759.5658004,3200000,9854.96484375
1731390036.636161,3250000,9703.681640625
1731390306.8173978,3300000,6891.60400390625
1731390582.2021437,3350000,8870.0732421875
1731390855.8311117,3400000,8328.9775390625
1731391120.0498903,3450000,3677.28271484375
1731391395.3058798,3500000,9669.19921875
1731391666.7644498,3550000,7436.8818359375
1731391935.1387272,3600000,6309.71240234375
1731392204.7308366,3650000,6461.462890625
1731392479.0980213,3700000,9318.984375
1731392750.8010294,3750000,7645.61572265625
1731393023.9323804,3800000,8238.361328125
1731393299.6650767,3850000,9686.435546875
1731393574.7375681,3900000,9052.0390625
1731393850.9640872,3950000,10109.326171875
1731394126.8679972,4000000,9202.7177734375
1731394403.9407706,4050000,9728.9794921875
1731394676.4650424,4100000,7833.9814453125
1731394952.7969074,4150000,9576.0390625
1731395218.6151984,4200000,4782.17626953125
1731395476.4609802,4250000,1085.6693115234375
1731395753.5302887,4300000,10037.646484375
1731396031.1918814,4350000,10024.861328125
1731396303.7977474,4400000,8037.0556640625
1731396568.9941216,4450000,4281.271484375
1731396845.2673383,4500000,9293.3720703125
1731397122.0437317,4550000,9638.1083984375
1731397393.3056436,4600000,7675.3173828125
1731397669.2260284,4650000,9493.7314453125
1731397935.1867704,4700000,5039.78564453125
1731398209.652123,4750000,10110.626953125
1731398469.610998,4800000,3401.40087890625
1731398746.218921,4850000,10218.2060546875
1731399023.7648532,4900000,10122.9833984375
1731399297.108151,4950000,8117.2822265625
1731399569.1533039,5000000,7858.708984375
