Wall time,Step,Value
1722068072.7754185,63860,5.0
1722068076.6422336,64323,12.0
1722068080.5310833,64770,12.0
1722068083.0677238,65066,5.0
1722068087.4595716,65585,11.0
1722068090.8966095,65990,8.0
1722068094.4784827,66407,7.0
1722068099.4620914,66992,15.0
1722068102.8110461,67393,14.0
1722068107.398828,67924,13.0
1722068110.8106658,68306,7.0
1722068113.8548698,68660,10.0
1722068119.4362733,69316,19.0
1722068123.7577543,69826,13.0
1722068128.9646063,70439,16.0
1722068131.7278333,70772,9.0
1722068135.000924,71161,7.0
1722068140.6326299,71823,16.0
1722068143.3712018,72135,5.0
1722068149.5466664,72852,20.0
1722068152.5924773,73199,6.0
1722068157.070444,73733,13.0
1722068163.2497358,74443,17.0
1722068166.2959814,74796,7.0
1722068172.304176,75499,15.0
1722068175.2838893,75846,6.0
1722068178.3280632,76199,6.0
1722068184.9270885,76971,25.0
1722068191.2501678,77710,21.0
1722068194.3626947,78064,6.0
1722068197.799766,78466,11.0
1722068201.4258032,78893,15.0
1722068205.3290503,79355,13.0
1722068208.8551369,79761,11.0
1722068211.8787513,80115,7.0
1722068214.8020828,80463,10.0
1722068218.43814,80895,15.0
1722068222.9021027,81415,11.0
1722068225.3062215,81685,4.0
1722068228.2469938,82011,6.0
1722068232.7801678,82546,16.0
1722068236.1510918,82951,8.0
1722068241.4314528,83587,16.0
1722068243.9481814,83877,5.0
1722068246.7336109,84184,6.0
1722068250.263498,84579,7.0
1722068253.298966,84934,7.0
1722068257.4941678,85436,10.0
1722068261.0353305,85849,19.0
1722068264.470856,86246,18.0
1722068268.913124,86768,14.0
1722068275.901736,87585,23.0
1722068278.4587448,87869,5.0
1722068282.0967798,88281,7.0
1722068285.1924477,88653,7.0
1722068288.53424,89051,7.0
1722068294.2125716,89715,19.0
1722068297.8219585,90138,8.0
1722068301.6786146,90597,9.0
1722068307.1280534,91228,19.0
1722068309.3698952,91480,4.0
1722068313.9830759,92004,11.0
1722068317.3025815,92380,14.0
1722068320.989854,92796,9.0
1722068327.2716074,93532,20.0
1722068334.657526,94393,34.0
1722068338.195258,94803,8.0
1722068344.4129338,95531,18.0
1722068350.4594338,96261,18.0
1722068354.7979617,96749,10.0
1722068359.1325033,97253,11.0
1722068362.2107582,97617,10.0
1722068365.213635,97968,11.0
1722068369.7642412,98495,11.0
1722068372.44307,98815,6.0
1722068378.0863283,99479,13.0
1722068382.0312846,99927,10.0
