Wall time,Step,Value
1723457673.2247195,0,0.4000000059604645
1723457675.5107858,1000,0.4000000059604645
1723457677.901588,2000,0.44999998807907104
1723457710.582937,3000,0.20000000298023224
1723457726.9620345,4000,0.30000001192092896
1723457743.248208,5000,0.20000000298023224
1723457759.0989847,6000,0.0
1723457775.90773,7000,0.30000001192092896
1723457792.7656376,8000,0.05000000074505806
1723457808.069902,9000,0.30000001192092896
1723457823.3303041,10000,0.25
1723457839.7199702,11000,0.75
1723457856.2859757,12000,1.350000023841858
1723457871.4712236,13000,0.4000000059604645
1723457889.2932265,14000,1.649999976158142
1723457906.050304,15000,1.25
1723457924.4097683,16000,1.9500000476837158
1723457941.985828,17000,1.600000023841858
1723457960.5240436,18000,1.649999976158142
1723457980.2764106,19000,2.75
1723457996.812493,20000,0.8500000238418579
1723458013.8619118,21000,1.5
1723458031.6286888,22000,1.4500000476837158
1723458046.9280167,23000,0.0
1723458061.8562634,24000,0.25
1723458078.035762,25000,0.800000011920929
1723458094.0130816,26000,0.75
1723458110.2029212,27000,1.2000000476837158
1723458129.9777498,28000,2.4000000953674316
1723458148.7315516,29000,2.4000000953674316
1723458167.1100116,30000,2.450000047683716
1723458184.0584047,31000,1.850000023841858
1723458201.8128786,32000,1.899999976158142
1723458220.8883293,33000,2.700000047683716
1723458239.8946488,34000,2.6500000953674316
1723458258.5860696,35000,2.450000047683716
1723458276.731131,36000,2.4000000953674316
1723458296.4834168,37000,2.5999999046325684
1723458314.5336561,38000,2.200000047683716
1723458333.1576757,39000,2.3499999046325684
1723458351.8410752,40000,2.700000047683716
1723458371.3476026,41000,3.0999999046325684
1723458389.4871,42000,2.0999999046325684
1723458405.4233778,43000,0.44999998807907104
1723458423.2169404,44000,1.600000023841858
1723458441.6377485,45000,2.299999952316284
1723458461.4892662,46000,2.5
1723458481.4670415,47000,2.5
1723458501.784191,48000,2.6500000953674316
1723458522.1396966,49000,2.9000000953674316
1723458541.5506098,50000,2.1500000953674316
1723458561.5976038,51000,2.6500000953674316
1723458579.344553,52000,1.850000023841858
1723458599.1790447,53000,2.4000000953674316
1723458617.2530954,54000,2.450000047683716
1723458635.385257,55000,2.3499999046325684
1723458655.8637736,56000,3.3499999046325684
1723458675.7341516,57000,3.0999999046325684
1723458695.9128096,58000,3.0
1723458715.941328,59000,3.200000047683716
1723458735.150971,60000,3.049999952316284
1723458755.1949503,61000,3.4000000953674316
1723458776.6931536,62000,3.549999952316284
1723458792.9697034,63000,0.5
1723458809.0852356,64000,0.6000000238418579
1723458826.216686,65000,1.5
1723458844.417625,66000,1.4500000476837158
1723458865.3907325,67000,3.200000047683716
1723458884.9941134,68000,2.6500000953674316
1723458905.0680492,69000,3.25
1723458925.5704312,70000,3.450000047683716
1723458945.162253,71000,3.0
1723458965.9470189,72000,3.450000047683716
1723458985.919188,73000,3.200000047683716
1723459006.7328334,74000,3.75
1723459025.9719224,75000,2.75
1723459047.3343763,76000,4.050000190734863
1723459066.0339127,77000,2.75
1723459086.1287227,78000,3.3499999046325684
1723459106.0069945,79000,3.950000047683716
1723459126.5795038,80000,3.75
1723459149.7164223,81000,4.5
1723459169.6068928,82000,4.25
1723459185.277326,83000,0.3499999940395355
1723459201.8878798,84000,1.100000023841858
1723459220.9494727,85000,2.549999952316284
1723459237.948147,86000,1.5
1723459255.9535787,87000,2.049999952316284
1723459278.1362267,88000,4.150000095367432
1723459298.9793394,89000,3.700000047683716
1723459318.9272087,90000,3.450000047683716
1723459342.0727835,91000,4.75
1723459363.5157309,92000,4.099999904632568
1723459384.7702303,93000,4.699999809265137
1723459407.1022835,94000,4.699999809265137
1723459429.6881723,95000,5.650000095367432
1723459453.8168335,96000,5.300000190734863
1723459476.5903635,97000,4.900000095367432
1723459500.6631124,98000,5.849999904632568
1723459524.9679692,99000,6.550000190734863
1723459548.3370829,100000,5.349999904632568
