Wall time,Step,Value
1723423943.4461143,0,98.4305648803711
1723423954.1122603,50000,85.50383758544922
1723424196.9654183,100000,339.91021728515625
1723424424.2620957,150000,614.5989990234375
1723424655.1837096,200000,1140.909423828125
1723424900.5537462,250000,2823.203857421875
1723425154.840725,300000,4117.068359375
1723425406.6342163,350000,4127.94482421875
1723425655.7181537,400000,4293.30517578125
1723425901.8771386,450000,4123.7265625
1723426152.4089956,500000,5481.447265625
1723426376.9805465,550000,5671.787109375
1723426690.9411697,600000,5318.283203125
1723426997.702952,650000,5439.630859375
1723427242.1596,700000,5694.26611328125
1723427522.3792875,750000,5602.66552734375
1723427851.4550445,800000,5699.8330078125
1723428135.9051566,850000,5413.3505859375
1723428376.4190521,900000,6032.49853515625
1723428701.9569921,950000,6485.93115234375
1723428982.8316681,1000000,6501.4443359375
1723429245.2886682,1050000,6239.31005859375
1723429518.9976947,1100000,6499.6416015625
1723429859.3124652,1150000,6165.28173828125
1723430128.3212087,1200000,5760.23095703125
1723430433.2668622,1250000,6438.7587890625
1723430726.1446774,1300000,6673.40234375
1723430991.051258,1350000,6388.68017578125
1723431295.236675,1400000,6263.01904296875
1723431575.018785,1450000,6553.9736328125
1723431884.2501645,1500000,6498.89697265625
1723432159.575145,1550000,5923.53271484375
1723432438.922319,1600000,5614.7578125
1723432675.4755437,1650000,5012.73779296875
1723433013.351344,1700000,5603.3564453125
1723433281.4508371,1750000,6437.5244140625
1723433558.6523337,1800000,7373.7783203125
1723433861.6281412,1850000,7860.34912109375
1723434103.251534,1900000,7602.44091796875
1723434394.761097,1950000,7236.8818359375
1723434668.5019844,2000000,7977.91259765625
1723434885.3982387,2050000,8024.4287109375
1723435204.4443388,2100000,8154.1962890625
1723435473.5839968,2150000,7908.52197265625
1723435775.4165752,2200000,7527.99755859375
1723435995.9553232,2250000,7578.0830078125
1723436330.1515265,2300000,8331.2490234375
1723436578.1904309,2350000,8323.515625
1723436915.284028,2400000,8557.29296875
1723437185.4985747,2450000,8545.4765625
1723437441.2793634,2500000,7718.61767578125
1723437770.9310257,2550000,8921.736328125
1723438062.6650648,2600000,8918.5322265625
1723438315.8044944,2650000,8766.7509765625
1723438614.7098727,2700000,8427.9912109375
1723438869.5146167,2750000,8503.736328125
1723439115.25589,2800000,8967.6298828125
1723439396.0405922,2850000,8120.64892578125
1723439645.7811744,2900000,7760.10791015625
1723439920.689857,2950000,8588.0869140625
1723440198.6534657,3000000,8789.01171875
1723440453.1739464,3050000,8606.814453125
1723440700.3577251,3100000,7986.73876953125
1723440954.912773,3150000,8669.8837890625
1723441234.9342213,3200000,8616.751953125
1723441486.731011,3250000,9057.8603515625
1723441750.120202,3300000,9056.39453125
1723442005.5925324,3350000,9043.8173828125
1723442262.6056376,3400000,9049.5927734375
1723442525.2221608,3450000,9064.201171875
1723442783.4067426,3500000,7864.93017578125
1723443068.0840156,3550000,8726.5947265625
1723443345.1036854,3600000,9110.9013671875
1723443602.0598757,3650000,8664.61328125
1723443846.2080398,3700000,8643.6904296875
1723444105.8188643,3750000,9194.3857421875
1723444407.6194527,3800000,9215.6923828125
1723444668.537848,3850000,9228.7265625
1723444925.1415727,3900000,8632.283203125
1723445191.8609047,3950000,8633.666015625
1723445442.6363819,4000000,9226.5009765625
1723445714.2952566,4050000,9210.501953125
1723445974.318348,4100000,8854.19140625
1723446222.1954145,4150000,8742.3046875
1723446488.216769,4200000,9251.1865234375
1723446763.084556,4250000,8790.126953125
1723447024.8190224,4300000,9231.513671875
1723447278.3987887,4350000,9203.3740234375
1723447538.7096946,4400000,9246.2841796875
1723447792.5368001,4450000,8377.7490234375
1723448051.2633402,4500000,9213.16015625
1723448303.196633,4550000,8345.5859375
1723448560.7044709,4600000,9035.98828125
1723448822.5178971,4650000,9115.595703125
1723449076.362032,4700000,8926.341796875
1723449347.3117466,4750000,9228.68359375
1723449605.4250216,4800000,8546.1591796875
1723449872.6253998,4850000,8586.4814453125
1723450144.0020874,4900000,8794.390625
1723450419.1122882,4950000,9245.2265625
1723450681.6782432,5000000,9237.9892578125
